symbol,hgnc_id,entrez_id
RPS10P27,36850,100129556
RPS10P28,35511,100132372
RPS10P29,37120,388885
RPS10P30,35593,343851
RPS10P31,35998,100129939
RPS11,10384,6205
RPS11P1,16553,128718
RPS11P2,37007,645916
RPS11P3,35870,100270898
RPS11P4,35644,100271052
RPS11P5,36312,727826
RPS11P6,36693,729258
RPS11P7,36724,642687
RPS12,10385,6206
RPS12P1,19787,326312
RPS12P2,24221,619448
RPS12P3,35500,344423
RPS12P4,35670,391370
RPS12P5,36525,100271053
RPS12P6,35790,100271054
RPS12P7,36699,100271055
RPS12P8,35945,402184
RPS12P9,36719,727997
RPS12P10,35824,100271056
RPS12P11,36042,442270
RPS12P12,36235,100131761
RPS12P13,36549,100271057
RPS12P14,35632,100271058
RPS12P15,35610,100271059
RPS12P16,36595,100271352
RPS12P17,35705,100271353
RPS12P18,36421,100271354
RPS12P20,36187,100271549
RPS12P21,36464,100271550
RPS12P22,35671,440055
RPS12P23,35573,338870
RPS12P24,35561,100271551
RPS12P25,36019,646985
RPS12P26,36320,100130495
RPS12P27,35892,100271552
RPS12P28,36972,100271553
RPS12P29,36206,728244
RPS12P30,36813,100271555
RPS12P31,35578,100130192
RPS12P32,35571,100271556
RPS13,10386,6207
RPS13P1,36309,100128305
RPS13P2,36364,729236
RPS13P3,36866,100129718
RPS13P4,35731,100271060
RPS13P5,36610,100271061
RPS13P6,35653,100271062
RPS13P7,36310,645918
RPS13P8,36400,645630
RPS14,10387,6208
RPS14P1,35572,100271063
RPS14P2,36080,100271064
RPS14P3,35797,644068
RPS14P4,36419,100132382
RPS14P5,36087,100133255
RPS14P6,36241,646737
RPS14P7,36961,100271065
RPS14P8,37027,644146
RPS14P9,36286,644119
RPS14P10,35517,647034
RPS15,10388,6209
RPS15A,10389,6210
RPS15AP1,16598,92682
RPS15AP2,19671,326316
RPS15AP3,19674,326317
RPS15AP4,23559,654371
RPS15AP5,23743,414230
RPS15AP6,35657,100271141
RPS15AP7,35648,100271142
RPS15AP8,36887,100271143
RPS15AP9,36164,441898
RPS15AP10,37001,728963
RPS15AP11,36707,644790
RPS15AP12,36759,100129243
RPS15AP13,36774,100128605
RPS15AP14,36629,100127924
RPS15AP15,35640,100130782
RPS15AP16,36764,100271358
RPS15AP17,36888,391656
RPS15AP18,36524,100271360
RPS15AP19,36603,646819
RPS15AP20,36391,647155
RPS15AP21,36142,100271357
RPS15AP22,36305,100271557
RPS15AP23,36718,100271558
RPS15AP24,36174,648729
RPS15AP25,36848,728774
RPS15AP26,36773,100271359
RPS15AP27,37011,100271613
RPS15AP28,36381,100132400
RPS15AP29,35981,100128863
RPS15AP30,35495,100271607
RPS15AP31,36960,100271652
RPS15AP32,35879,100271649
RPS15AP33,36178,100271654
RPS15AP34,35609,390735
RPS15AP35,36768,390848
RPS15AP36,36803,100271650
RPS15AP37,36173,100271651
RPS15AP38,36523,100271655
RPS15AP39,35800,100129284
RPS15AP40,36041,100128083
RPS15P1,35725,728428
RPS15P2,36033,100271066
RPS15P3,35563,391137
RPS15P4,35712,401019
RPS15P5,35536,729789
RPS15P6,36653,391845
RPS15P7,36623,100271361
RPS15P8,35847,390576
RPS15P9,36440,401895
RPS16,10396,6217
RPS16P1,36462,441876
RPS16P2,35928,402069
RPS16P3,35986,100271067
RPS16P4,36502,100271068
RPS16P5,36183,647190
RPS16P6,36741,100271362
RPS16P7,36505,441744
RPS16P8,35608,654170
RPS16P9,35659,645412
RPS16P10,35739,729903
RPS17,10397,6218
RPS17P1,13982,442195
RPS17P2,10398,6219
RPS17P3,10399,646013
RPS17P5,21352,442216
RPS17P6,36945,391130
RPS17P7,35796,100271069
RPS17P8,36772,100271070
RPS17P9,36160,100130823
RPS17P10,36438,100271071
RPS17P11,36132,100271072
RPS17P12,35930,442726
RPS17P13,36664,100271073
RPS17P14,35534,100271074
RPS17P15,35931,100271363
RPS17P16,36821,402057
RPS17P17,35647,100271230
RPS18,10401,6222
RPS18P1,16550,128676
RPS18P2,19801,326320
RPS18P3,36198,100128258
RPS18P4,36952,100271075
RPS18P5,36287,100131863
RPS18P6,36028,100271076
RPS18P7,35874,133790
RPS18P8,35956,643627
RPS18P9,36483,645958
RPS18P10,35566,729293
RPS18P11,36319,100271077
RPS18P12,35967,388339
RPS18P13,36901,100271364
RPS18P14,36386,100128535
RPS19,10402,6223
RPS19BP1,28749,91582
RPS19P1,16534,85486
RPS19P2,17047,85487
RPS19P3,23560,728953
RPS19P4,35778,100132049
RPS19P5,35850,100131286
RPS19P6,36217,100271078
RPS19P7,35550,728509
RPS20,10405,6224
RPS20P1,10408,54025
RPS20P2,14195,64726
RPS20P3,10406,6225
RPS20P4,10407,6226
RPS20P5,36367,100270899
RPS20P6,35629,100270900
RPS20P7,35911,100270901
RPS20P8,35770,100271079
RPS20P9,36472,100271080
RPS20P10,36800,100271081
RPS20P11,36084,100271082
RPS20P12,36519,100271083
RPS20P13,36071,100271084
RPS20P14,36692,440992
RPS20P15,36340,100271085
RPS20P16,35851,100271086
RPS20P17,35822,100271088
RPS20P18,36937,100271231
RPS20P19,36503,644309
RPS20P20,36674,100271233
RPS20P21,35993,100271234
RPS20P22,36379,100271087
RPS20P23,36146,100271089
RPS20P24,36283,100271232
RPS20P25,35866,100271235
RPS20P26,36980,646660
RPS20P27,36154,729927
RPS20P28,36452,100271560
RPS20P29,36237,100271561
RPS20P30,36626,100271562
RPS20P31,35767,100271563
RPS20P32,36444,100129306
RPS20P33,36725,100271564
RPS20P34,36668,100271565
RPS20P35,36929,100271566
RPS21,10409,6227
RPS21P1,36401,100271090
RPS21P2,36191,100132961
RPS21P3,36847,100132993
RPS21P4,35922,100128912
RPS21P5,36359,100271236
RPS21P6,36317,100271365
RPS21P7,35577,100271366
RPS21P8,39705,100873798
RPS23,10410,6228
RPS23P1,16043,93948
RPS23P2,36568,391701
RPS23P3,35499,100271091
RPS23P4,36633,100271092
RPS23P5,35726,100271093
RPS23P6,36511,100271367
RPS23P7,43899,100130106
RPS23P8,35982,653658
RPS23P9,48341,100419472
RPS23P10,48342,100419471
RPS24,10411,6229
RPS24P1,10412,23756
RPS24P2,19791,326321
RPS24P3,19797,326322
RPS24P4,35852,729257
RPS24P5,36026,100271094
RPS24P6,36240,100216339
RPS24P7,35737,100216342
RPS24P8,37016,100216336
RPS24P9,35711,100132496
RPS24P10,36554,100271097
RPS24P11,36050,100128519
RPS24P12,35623,100271098
RPS24P13,36805,100216338
RPS24P14,35744,100128423
RPS24P15,35665,390107
RPS24P16,35542,100216340
RPS24P17,36348,100216341
RPS24P18,36745,100271371
RPS24P19,35683,100130183
RPS24P21,54883,117751730
RPS25,10413,6230
RPS25P1,34027,283114
RPS25P2,36701,100271100
RPS25P3,36073,100271101
RPS25P4,35669,391539
RPS25P5,35788,100271102
RPS25P6,35532,401206
RPS25P7,36585,100271103
RPS25P8,36075,100131196
RPS25P9,36936,100271373
RPS25P10,36078,100271372
RPS26,10414,6231
RPS26P1,10415,54024
RPS26P2,23662,646753
RPS26P3,23411,441386
RPS26P4,23775,692146
RPS26P5,23776,387495
RPS26P6,31090,392256
RPS26P7,20077,619443
RPS26P8,31329,644191
RPS26P9,31821,446209
RPS26P10,32201,401470
RPS26P11,31817,441502
RPS26P12,35487,100271104
RPS26P13,35784,100271106
RPS26P14,36992,100270902
RPS26P15,35680,644928
RPS26P16,35557,730177
RPS26P17,36681,391165
RPS26P18,35782,100271108
RPS26P19,36377,100271110
RPS26P20,36485,644166
RPS26P21,36469,100271105
RPS26P22,36261,100271112
RPS26P23,36332,100271107
RPS26P24,36917,100271113
RPS26P25,35730,728937
RPS26P26,36029,100271109
RPS26P27,35636,100271237
RPS26P28,36149,643003
RPS26P29,36456,442158
RPS26P30,35574,100271111
RPS26P31,36614,645979
RPS26P32,35753,389472
RPS26P33,36227,100271239
RPS26P34,36894,100271114
RPS26P35,36229,441377
RPS26P36,36561,100271240
RPS26P37,36875,100271238
RPS26P38,36406,100129552
RPS26P39,36958,100128168
RPS26P40,36906,338611
RPS26P41,36062,100271567
RPS26P42,36243,100271568
RPS26P43,36675,100271571
RPS26P44,36927,100271569
RPS26P45,36944,100271570
RPS26P46,35807,100271572
RPS26P47,36368,400156
RPS26P48,35519,100271574
RPS26P49,35514,100271575
RPS26P50,35615,644934
RPS26P51,36254,100271576
RPS26P52,36863,100271577
RPS26P53,35582,728823
RPS26P54,36868,100131971
RPS26P55,36500,100129650
RPS26P56,35858,100271400
RPS26P57,36537,100271401
RPS26P58,36571,729188
RPS27,10416,6232
RPS27A,10417,6233
RPS27AP1,17121,103911
RPS27AP2,16572,140752
RPS27AP3,16538,140714
RPS27AP4,19775,326323
RPS27AP5,36867,100271374
RPS27AP6,36236,100271144
RPS27AP7,35735,728971
RPS27AP8,36361,100271375
RPS27AP9,35630,100271376
RPS27AP10,36570,100271377
RPS27AP11,36126,728590
RPS27AP12,35732,100130446
RPS27AP13,36667,100130300
RPS27AP14,36530,100271378
RPS27AP15,35817,100271379
RPS27AP16,36855,643358
RPS27AP17,36877,392425
RPS27AP18,52299,100419548
RPS27AP19,52298,107985274
RPS27AP20,54884,100128355
RPS27L,18476,51065
RPS27P1,23740,414228
RPS27P2,31035,654390
RPS27P3,17445,654365
RPS27P4,16694,389112
RPS27P5,36734,100271116
RPS27P6,36163,100132488
RPS27P7,35622,100131787
RPS27P8,36022,653805
RPS27P9,36964,100131572
RPS27P10,35961,646233
RPS27P11,36014,100271115
RPS27P12,35843,100271117
RPS27P13,36203,100130070
RPS27P14,35923,100129279
RPS27P15,35863,100271118
RPS27P16,36560,100271119
RPS27P17,36291,392748
RPS27P18,36296,100271380
RPS27P19,36094,100129905
RPS27P20,36333,100271581
RPS27P21,35826,100131905
RPS27P22,36090,100131418
RPS27P23,35716,100130775
RPS27P24,37005,100133668
RPS27P25,36020,100271584
RPS27P26,36904,100271583
RPS27P27,36043,100271585
RPS27P28,36748,100271586
RPS27P29,36516,100132291
RPS28,10418,6234
RPS28P1,23561,652980
RPS28P2,36211,100271120
RPS28P3,36589,644862
RPS28P4,36208,645899
RPS28P5,36802,100271121
RPS28P6,36085,728453
RPS28P7,35787,646195
RPS28P8,36938,100271381
RPS28P9,36193,650788
RPS29,10419,6235
RPS29P1,19783,122449
RPS29P2,31083,619452
RPS29P3,31363,642892
RPS29P4,35908,100271123
RPS29P5,35584,100271124
RPS29P6,35718,100270903
RPS29P7,36594,100128377
RPS29P8,36915,100132376
RPS29P9,36913,648343
RPS29P10,37006,100132037
RPS29P11,36413,100129902
RPS29P12,36458,100131173
RPS29P13,35818,100271122
RPS29P14,36471,100129599
RPS29P15,35876,100271241
RPS29P16,35560,100132499
RPS29P17,35479,100129379
RPS29P18,37004,643284
RPS29P19,36118,100271383
RPS29P20,36491,100271587
RPS29P21,36479,100129542
RPS29P22,35799,100271384
RPS29P23,35779,100271588
RPS29P24,35794,100271589
RPS29P25,35649,100271590
RPS29P26,36490,100271591
RPS29P27,35836,100271592
RPS29P28,36830,100271402
RPS29P29,52362,109729145
RPS29P30,52363,107987273
RPS29P31,52364,109729124
RPS29P32,52365,109729158
RPS29P33,52366,107987018
RPSA,6502,3921
RPSAP1,16560,170529
RPSAP2,18771,442181
RPSAP3,19792,158674
RPSAP4,20018,145259
RPSAP5,20139,319129
RPSAP6,31458,414254
RPSAP7,31461,654506
RPSAP8,31462,643617
RPSAP9,31463,653162
RPSAP10,31460,401638
RPSAP11,6503,645326
RPSAP12,6504,387867
RPSAP13,6505,3923
RPSAP14,6506,3924
RPSAP15,31464,220885
RPSAP16,35478,100270872
RPSAP17,35707,100270873
RPSAP18,36106,388707
RPSAP19,36508,730029
RPSAP20,35595,127406
RPSAP21,36928,729079
RPSAP22,36435,100270874
RPSAP23,36742,100270875
RPSAP24,36362,391462
RPSAP25,36405,129841
RPSAP26,36195,729209
RPSAP27,36650,130429
RPSAP28,35612,391387
RPSAP29,36680,389141
RPSAP30,35861,728126
RPSAP31,35558,391598
RPSAP32,50310,402123
RPSAP33,35556,647158
RPSAP34,36643,100270876
RPSAP35,36447,100270916
RPSAP36,35727,100128888
RPSAP37,35844,100270915
RPSAP38,35963,100130676
RPSAP39,37040,100131161
RPSAP40,36828,100270917
RPSAP41,36663,100270918
RPSAP42,36265,100270919
RPSAP43,35501,643954
RPSAP44,36891,652411
RPSAP45,35857,728562
RPSAP46,36082,652624
RPSAP47,36162,389672
RPSAP48,36646,392262
RPSAP49,35660,401537
RPSAP50,35896,644109
RPSAP51,36224,100271267
RPSAP52,35752,204010
RPSAP53,36641,400141
RPSAP54,36373,642641
RPSAP55,36921,388122
RPSAP56,36018,645656
RPSAP57,35889,390857
RPSAP58,36809,388524
RPSAP59,36957,100271148
RPSAP60,36331,100271149
RPSAP61,36760,644464
RPSAP62,35583,100131469
RPSAP63,35581,100270755
RPSAP64,39642,100873797
RPSAP65,51914,107075109
RPSAP66,51916,107075110
RPSAP67,51918,107075111
RPSAP68,51920,100996520
RPSAP69,51922,101927158
RPSAP70,51923,105377595
RPSAP71,51924,107075249
RPSAP72,51925,107075112
RPSAP73,51926,107075250
RPSAP74,51928,107075113
RPSAP75,51929,107075114
RPSAP76,51930,101927006
RPTN,26809,126638
RPTOR,30287,57521
RPUSD1,14173,113000
RPUSD2,24180,27079
RPUSD3,28437,285367
RPUSD4,25898,84881
RRAD,10446,6236
RRAGA,16963,10670
RRAGAP1,20242,100462776
RRAGAP1-AS1,55445,120766148
RRAGB,19901,10325
RRAGC,19902,64121
RRAGC-DT,55793,122152324
RRAGD,19903,58528
RRAS,10447,6237
RRAS2,17271,22800
RRAS2P1,54561,100133211
RRAS2P2,54562,100384885
RRBP1,10448,6238
RRBP1P1,55607,392027
RRBP1P2,55608,100421669
RREB1,10449,6239
RRH,10450,10692
RRM1,10451,6240
RRM1-AS1,40512,106478966
RRM2,10452,6241
RRM2B,17296,50484
RRM2P2,10454,6244
RRM2P3,10455,100420159
RRM2P4,10456,6246
RRN3,30346,54700
RRN3P1,30548,730092
RRN3P2,37619,653390
RRN3P3,37620,100131998
RRN3P4,54536,100129955
RRP1,18785,8568
RRP1B,23818,23076
RRP7A,24286,27341
RRP7BP,30454,91695
RRP8,29030,23378
RRP9,16829,9136
RRP12,29100,23223
RRP15,24255,51018
RRP36,21374,88745
RRS1,17083,23212
RRS1-DT,50465,100505676
RS1,10457,6247
RSAD1,25634,55316
RSAD2,30908,91543
RSBN1,25642,54665
RSBN1L,24765,222194
RSC1A1,10458,6248
RSF1,18118,51773
RSF1-IT1,41439,100874308
RSF1-IT2,41438,100874307
RSKR,26314,124923
RSL1D1,24534,26156
RSL1D1-DT,55337,105371084
RSL24D1,18479,51187
RSL24D1P1,13979,100129755
RSL24D1P2,37867,100129162
RSL24D1P3,37883,100130721
RSL24D1P4,37884,391183
RSL24D1P5,37870,100129941
RSL24D1P6,37876,140757
RSL24D1P7,37877,100129861
RSL24D1P8,37873,100462809
RSL24D1P9,37880,100128991
RSL24D1P10,37875,100130699
RSL24D1P11,37881,284288
RSPH1,12371,89765
RSPH1-DT,55644,101930094
RSPH3,21054,83861
RSPH4A,21558,345895
RSPH6A,14241,81492
RSPH9,21057,221421
RSPH10B,27362,222967
RSPH10B2,34385,728194
RSPH14,13437,27156
RSPO1,21679,284654
RSPO2,28583,340419
RSPO3,20866,84870
RSPO4,16175,343637
RSPRY1,29420,89970
RSRC1,24152,51319
RSRC2,30559,65117
RSRP1,25234,57035
RSU1,10464,6251
RSU1P1,31114,100129622
RSU1P2,44391,100133308
RSU1P3,44392,100419964
RTBDN,30310,83546
RTCA,17981,8634
RTCA-AS1,50573,100506007
RTCB,26935,51493
RTEL1,15888,51750
RTEL1-TNFRSF6B,44095,100533107
RTEL1P1,44213,100421429
RTF1,28996,23168
RTF2,15890,51507
RTKN,10466,6242
RTKN2,19364,219790
RTL1,14665,388015
RTL3,22997,203430
RTL4,25214,340595
RTL5,29430,340526
RTL6,13343,84247
RTL8A,24514,26071
RTL8B,33156,441518
RTL8C,2569,8933
RTL9,29245,57529
RTL10,26112,79680
RTN1,10467,6252
RTN2,10468,6253
RTN3,10469,10313
RTN3P1,19212,152905
RTN4,14085,57142
RTN4IP1,18647,84816
RTN4R,18601,65078
RTN4RL1,21329,146760
RTN4RL2,23053,349667
RTP1,28580,132112
RTP2,32486,344892
RTP3,15572,83597
RTP4,23992,64108
RTP5,26585,285093
RTRAF,23169,51637
RTRAFP1,54647,100420892
RTRAFP2,54648,100420911
RTTN,18654,25914
RUBCN,28991,9711
RUBCNL,20420,80183
RUFY1,19760,80230
RUFY1-AS1,40903,101928445
RUFY2,19761,55680
RUFY3,30285,22902
RUFY4,24804,285180
RUNDC1,25418,146923
RUNDC3A,16984,10900
RUNDC3A-AS1,51344,101926996
RUNDC3B,30286,154661
RUNX1,10471,861
RUNX1-IT1,16623,80215
RUNX1T1,1535,862
RUNX2,10472,860
RUNX2-AS1,53512,105375077
RUNX3,10473,864
RUNX3-AS1,40513,105376878
RUSC1,17153,23623
RUSC1-AS1,26680,284618
RUSC2,23625,9853
RUSF1,25848,64755
RUVBL1,10474,8607
RUVBL1-AS1,40514,100874089
RUVBL2,10475,10856
RUVBL2P1,55128,392538
RWDD1,20993,51389
RWDD1P1,31055,404551
RWDD1P3,31794,727789
RWDD2A,21385,112611
RWDD2B,1302,10069
RWDD3,21393,25950
RWDD3-DT,55839,101928118
RWDD4,23750,201965
RWDD4P1,23753,100419903
RWDD4P2,23754,647009
RXFP1,19718,59350
RXFP2,17318,122042
RXFP3,24883,51289
RXFP4,14666,339403
RXRA,10477,6256
RXRB,10478,6257
RXRG,10479,6258
RXYLT1,13530,10329
RXYLT1-AS1,48910,104169670
RYBP,10480,23429
RYK,10481,6259
RYKP1,10482,6260
RYR1,10483,6261
RYR2,10484,6262
RYR3,10485,6263
RYR3-DT,51417,101928134
S1PR1,3165,1901
S1PR1-DT,55842,101928370
S1PR2,3169,9294
S1PR3,3167,1903
S1PR4,3170,8698
S1PR5,14299,53637
S100A1,10486,6271
S100A2,10492,6273
S100A3,10493,6274
S100A4,10494,6275
S100A5,10495,6276
S100A6,10496,6277
S100A7,10497,6278
S100A7A,21657,338324
S100A7L2,21655,645922
S100A7P1,21654,127481
S100A7P2,21656,375027
S100A8,10498,6279
S100A9,10499,6280
S100A10,10487,6281
S100A11,10488,6282
S100A11P1,10491,729659
S100A11P2,37840,347701
S100A11P3,37842,645474
S100A11P4,37841,100506938
S100A11P5,54954,107985628
S100A11P6,54955,107985718
S100A11P7,54956,107985639
S100A11P8,54957,107985660
S100A11P9,54958,107985655
S100A11P10,54961,107987333
S100A12,10489,6283
S100A13,10490,6284
S100A14,18901,57402
S100A15A,53871,112488748
S100A16,20441,140576
S100B,10500,6285
S100G,1436,795
S100P,10504,6286
S100PBP,25768,64766
S100Z,30367,170591
SAA1,10513,6288
SAA2,10514,6289
SAA2-SAA4,39550,100528017
SAA3P,10515,6290
SAA4,10516,6291
SAAL1,25158,113174
SAC3D1,30179,29901
SACM1L,17059,22908
SACS,10519,26278
SACS-AS1,39835,100506680
SAE1,30660,10055
SAFB,10520,6294
SAFB2,21605,9667
SAG,10521,6295
SAGE1,30369,55511
SAGE2P,51337,644717
SAGE3P,51338,100419054
SAGE4P,51339,442465
SALL1,10524,6299
SALL1P1,10525,139163
SALL2,10526,6297
SALL3,10527,27164
SALL4,15924,57167
SALL4P1,39818,100419717
SALL4P2,39819,100130259
SALL4P3,39820,100131046
SALL4P4,39821,100419855
SALL4P5,39822,100130785
SALL4P6,39823,391530
SALL4P7,43900,390483
SALRNA1,49001,104548971
SALRNA2,49003,104548973
SALRNA3,49002,104548972
SAMD1,17958,90378
SAMD3,21574,154075
SAMD4A,23023,23034
SAMD4B,25492,55095
SAMD5,21180,389432
SAMD7,25394,344658
SAMD8,26320,142891
SAMD9,1348,54809
SAMD9L,1349,219285
SAMD10,16129,140700
SAMD11,28706,148398
SAMD11P1,44473,100421331
SAMD12,31750,401474
SAMD12-AS1,30937,552860
SAMD13,24582,148418
SAMD14,27312,201191
SAMD15,18631,161394
SAMHD1,15925,25939
SAMM50,24276,25813
SAMM50P1,49778,100271893
SAMMSON,49644,101927152
SAMSN1,10528,64092
SAMSN1-AS1,39599,100874190
SANBR,29387,84542
SAP18,10530,10284
SAP18P1,51567,106480689
SAP18P2,51568,442060
SAP18P3,51569,106660616
SAP25,41908,100316904
SAP30,10532,8819
SAP30-DT,54424,105377540
SAP30BP,30785,29115
SAP30L,25663,79685
SAP30L-AS1,26760,386627
SAP130,29813,79595
SAPCD1,13938,401251
SAPCD1-AS1,39824,104413891
SAPCD2,28055,89958
SAPCD2P1,51277,442320
SAPCD2P2,51278,442317
SAPCD2P3,51279,643353
SAPCD2P4,51280,442318
SAR1A,10534,56681
SAR1AP1,13983,646260
SAR1AP2,20770,641312
SAR1AP3,32317,344988
SAR1AP4,37638,100132322
SAR1B,10535,51128
SARAF,28789,51669
SARDH,10536,1757
SARM1,17074,23098
SARNP,24432,84324
SARS1,10537,6301
SARS2,17697,54938
SART1,10538,9092
SART3,16860,9733
SASH1,19182,23328
SASH3,15975,54440
SASS6,25403,163786
SAT1,10540,6303
SAT2,23160,112483
SATB1,10541,6304
SATB1-AS1,50687,101927777
SATB2,21637,23314
SATB2-AS1,26490,150538
SATL1,27992,340562
SAV1,17795,60485
SAXO1,28566,158297
SAXO2,33727,283726
SAYSD1,21025,55776
SBDS,19440,51119
SBDSP1,21646,155370
SBF1,10542,6305
SBF1P1,31098,100133234
SBF1P2,54552,390997
SBF2,2135,81846
SBF2-AS1,27438,283104
SBK1,17699,388228
SBK2,34416,646643
SBK3,44121,100130827
SBNO1,22973,55206
SBNO1-AS1,54355,112268105
SBNO2,29158,22904
SBSN,24950,374897
SBSPON,30362,157869
SC4MOP,10546,6308
SC5D,10547,6309
SCAANT1,43718,100861563
SCAF1,30403,58506
SCAF4,19304,57466
SCAF8,20959,22828
SCAF11,10784,9169
SCAI,26709,286205
SCAMP1,10563,9522
SCAMP1-AS1,50544,728769
SCAMP2,10564,10066
SCAMP3,10565,10067
SCAMP4,30385,113178
SCAMP5,30386,192683
SCAND1,10566,51282
SCAND2P,10567,54581
SCAP,30634,22937
SCAPER,13081,49855
SCARA3,19000,51435
SCARA5,28701,286133
SCARB1,1664,949
SCARB2,1665,950
SCARF1,16820,8578
SCARF2,19869,91179
SCARNA1,32555,677774
SCARNA2,32558,677766
SCARNA3,32577,677679
SCARNA4,32560,677771
SCARNA5,32561,677775
SCARNA6,32562,677772
SCARNA7,32563,677767
SCARNA8,32564,677776
SCARNA9,32566,619383
SCARNA9L,33559,100158262
SCARNA10,32567,692148
SCARNA11,32568,677780
SCARNA12,32569,677777
SCARNA13,32570,677768
SCARNA14,32571,692149
SCARNA15,32572,677778
SCARNA16,32573,677781
SCARNA17,32574,677769
SCARNA18,32559,677765
SCARNA18B,52236,107397392
SCARNA20,32578,677681
SCARNA21,32579,677763
SCARNA21B,52237,107397391
SCARNA22,32580,677770
SCARNA23,32581,677773
SCARNA26A,50385,106633810
SCARNA26B,51394,106633816
SCARNA27,33614,100124533
SCARNA28,50388,106633801
SCART1,32411,619207
SCAT1,52930,101928710
SCAT2,53976,112935960
SCAT8,40967,112935969
SCCPDH,24275,51097
SCD,10571,6319
SCD5,21088,79966
SCDP1,10572,645313
SCEL,10573,8796
SCEL-AS1,39895,104355296
SCFD1,20726,23256
SCFD2,30676,152579
SCG2,10575,7857
SCG3,13707,29106
SCG5,10816,6447
SCG5-AS1,40524,105370757
SCGB1A1,12523,7356
SCGB1B1P,18392,112441443
SCGB1B2P,20741,643719
SCGB1B3P,20943,112163673
SCGB1C1,18394,147199
SCGB1C2,51242,653486
SCGB1D1,18395,10648
SCGB1D2,18396,10647
SCGB1D4,31748,404552
SCGB1D5P,42735,100874258
SCGB2A1,7051,4246
SCGB2A2,7050,4250
SCGB2B1P,31898,112416061
SCGB2B2,27616,284402
SCGB2B3P,31895,100130342
SCGB3A1,18384,92304
SCGB3A2,18391,117156
SCGN,16941,10590
SCHIP1,15678,29970
SCHLAP1,48603,101669767
SCIMP,33504,388325
SCIN,21695,85477
SCIRT,55341,101929705
SCLT1,26406,132320
SCLY,18161,51540
SCMH1,19003,22955
SCMH1-DT,55675,121847982
SCML1,10580,6322
SCML2,10581,10389
SCML2P1,44329,100421167
SCML2P2,44330,100421172
SCML4,21397,256380
SCN1A,10585,6323
SCN1A-AS1,54069,101929680
SCN1B,10586,6324
SCN2A,10588,6326
SCN2B,10589,6327
SCN3A,10590,6328
SCN3B,20665,55800
SCN4A,10591,6329
SCN4B,10592,6330
SCN5A,10593,6331
SCN7A,10594,6332
SCN8A,10596,6334
SCN9A,10597,6335
SCN10A,10582,6336
SCN11A,10583,11280
SCNM1,23136,79005
SCNN1A,10599,6337
SCNN1B,10600,6338
SCNN1D,10601,6339
SCNN1G,10602,6340
SCO1,10603,6341
SCO2,10604,9997
SCOC,20335,60592
SCOC-AS1,50601,100129858
SCOCP1,20339,317767
SCP2,10606,6342
SCP2D1,16211,140856
SCP2D1-AS1,16210,100128496
SCPEP1,29507,59342
SCRG1,17036,11341
SCRIB,30377,23513
SCRN1,22192,9805
SCRN2,30381,90507
SCRN3,30382,79634
SCRT1,15950,83482
SCRT2,15952,85508
SCT,10607,6343
SCTR,10608,6344
SCTR-AS1,40516,107105282
SCUBE1,13441,80274
SCUBE1-AS1,40635,101927447
SCUBE1-AS2,40633,105373051
SCUBE2,30425,57758
SCUBE3,13655,222663
SCX,32322,642658
SCYGR1,34218,112441428
SCYGR2,34220,112441435
SCYGR3,34222,112441429
SCYGR4,34223,112441430
SCYGR5,34224,112441437
SCYGR6,34225,112441431
SCYGR7,34226,112441438
SCYGR8,34227,112441432
SCYGR9,34219,117134595
SCYGR10,34221,112441436
SCYL1,14372,57410
SCYL2,19286,55681
SCYL2P1,54685,100420110
SCYL3,19285,57147
SDAD1,25537,55153
SDAD1-AS1,41106,101928809
SDAD1P1,31403,157489
SDAD1P2,31404,400836
SDAD1P3,39260,100873858
SDAD1P4,39261,100419955
SDC1,10658,6382
SDC2,10659,6383
SDC3,10660,9672
SDC4,10661,6385
SDC4P,18903,376844
SDCBP,10662,6386
SDCBP2,15756,27111
SDCBP2-AS1,44314,100507495
SDCBP2P1,44685,106480801
